MMSI,SOG,Longitude,Latitude,COG
18,13.9,-13.9311617,8.305565,279
749,14.4,-13.9912333,8.30896667,288
451,4.7,-14.880535,8.589325,112
749,14.4,-13.9920833,8.30915,288
576,0,-14.6130717,8.36884833,296.7
749,14.4,-13.9923667,8.30921667,288
18,13.9,-13.9329583,8.30576333,280
1,0,-14.6128583,8.36797,23.5
272,0,-14.6124383,8.36707667,1.9
18,13.9,-13.934,8.30588167,279
749,14.4,-13.99435,8.30968333,288
331,15.4,-14.3923733,8.430745,293.8
749,14.4,-13.9948167,8.30978333,288
451,4.6,-14.8792817,8.58897,113.3
331,15.3,-14.3935333,8.431095,294.2
1,0,-14.612835,8.36796833,356.4
331,15.4,-14.3947917,8.43147667,294.5
18,13.9,-13.936845,8.30619667,279
749,14.4,-13.99775,8.31048333,289
784,11.7,-14.4988667,8.44385,290
272,0,-14.6123817,8.36711333,3.8
331,15.3,-14.39702,8.43213167,294
784,11.7,-14.5004167,8.4442,289
331,15.3,-14.3981933,8.432475,294.1
1,0,-14.612825,8.36798333,354.9
621,13.4,-14.9800917,8.97118833,53.5
331,15.4,-14.39937,8.432825,294.2
784,11.7,-14.5018833,8.44453333,289
621,13.4,-14.9788033,8.97180667,53.5
1,0,-14.6128283,8.367985,0.7
331,15.3,-14.401815,8.433535,293.8
272,0,-14.6124467,8.3671,354.6
18,13.9,-13.9443383,8.30702833,279
749,14.4,-14.0043667,8.31211667,290
451,4.5,-14.87642,8.58808167,118.2
749,14.5,-14.0049167,8.31225,290
784,11.6,-14.50495,8.44523333,288
1,0,-14.6128183,8.36797833,10
451,4.5,-14.8761367,8.58798833,116.2
621,13.5,-14.9763483,8.97301333,53.5
749,14.5,-14.0067167,8.31271667,290
18,14,-13.9482583,8.30746167,279
18,14,-13.9489283,8.307535,279
18,14,-13.95007,8.30766333,279
1,0,-14.61285,8.36798167,3.3
451,4.8,-14.87445,8.58736833,120.6
1,0,-14.6128583,8.36794333,359.8
18,14,-13.95246,8.30793,279
784,11.5,-14.5112333,8.4465,286
18,14,-13.9546583,8.30815333,279
272,0,-14.6124817,8.36706167,358.3
18,14,-13.9558067,8.30826833,279
331,15.4,-14.4152067,8.437545,294.4
784,11.6,-14.5143,8.44715,287
18,14,-13.9569567,8.30838667,279
451,4.4,-14.8727583,8.58682667,114.6
749,14.5,-14.0177833,8.31556667,291
18,14,-13.9582067,8.30852,279
451,4,-14.872195,8.58663833,118.4
18,14,-13.959265,8.30863833,279
1,0,-14.6128333,8.36797833,346.4
18,14,-13.9604233,8.30876667,279
18,14,-13.9626383,8.30901167,279
18,14,-13.9645667,8.30922333,279
1,0,-14.6128,8.36798167,8.1
451,4.2,-14.8705083,8.58612,115.3
18,14,-13.9649517,8.30926667,279
331,15.4,-14.4240017,8.44015833,294.4
1,0,-14.6128117,8.36798667,359
749,14.5,-14.0253,8.31751667,290
749,14.5,-14.0257667,8.31765,290
749,14.5,-14.0273667,8.31805,290
18,14.1,-13.968505,8.30965167,279
749,14.5,-14.0280333,8.31823333,290
18,14,-13.9690767,8.30971667,279
749,14.5,-14.0285833,8.31836667,291
331,15.3,-14.42808,8.44141,294.1
784,11.4,-14.5242,8.44953333,291
749,14.5,-14.02915,8.31851667,291
362,10.7,-14.9920783,8.47444833,87.4
18,14,-14.019055,8.31549833,288
18,14,-14.019055,8.31549833,288
784,11.8,-14.5632333,8.46093333,295
784,11.8,-14.5632333,8.46093333,295
784,11.6,-14.5646833,8.46138333,295
784,11.6,-14.5646833,8.46138333,295
18,14,-14.023325,8.31654,293
18,14,-14.023325,8.31654,293
18,14,-14.0243917,8.31685167,294
18,14,-14.0243917,8.31685167,294
749,14.4,-14.0842333,8.33343333,292
749,14.4,-14.0842333,8.33343333,292
362,10.6,-14.9471267,8.47550667,89.1
362,10.6,-14.9471267,8.47550667,89.1
784,11.7,-14.5691167,8.46286667,296
784,11.7,-14.5691167,8.46286667,296
749,14.5,-14.0863833,8.33403333,292
749,14.5,-14.0863833,8.33403333,292
18,14,-14.0285883,8.31820833,296
18,14,-14.0285883,8.31820833,296
362,10.7,-14.9426033,8.47552333,89.3
362,10.7,-14.9426033,8.47552333,89.3
1,0,-14.61284,8.36796,6.3
1,0,-14.61284,8.36796,6.3
749,14.6,-14.0944167,8.33616667,292
749,14.6,-14.0944167,8.33616667,292
331,14.8,-14.4975367,8.46105167,291.9
331,14.8,-14.4975367,8.46105167,291.9
18,14,-14.0391667,8.32145667,293
18,14,-14.0391667,8.32145667,293
1,0,-14.6128333,8.36798,352.8
1,0,-14.6128333,8.36798,352.8
621,12.5,-14.8942283,8.99163667,43.6
621,12.5,-14.8942283,8.99163667,43.6
331,14.4,-14.6931367,8.51427333,292.7
272,0,-14.6124317,8.36707667,1.5
331,14.5,-14.6987167,8.515845,293
18,13.6,-14.2308733,8.37550333,292
784,10.6,-14.7500333,8.50938333,269
272,0,-14.6124083,8.3671,0.4
1,0,-14.6128533,8.36798167,4
451,3.7,-14.79094,8.563315,111.5
18,13.5,-14.2518633,8.38122667,292
331,13.7,-14.726975,8.51957333,268.5
784,10.8,-14.7635667,8.5094,269
451,3.9,-14.7868283,8.562345,112.2
749,14.1,-14.3308833,8.40138333,294
1,0,-14.6128333,8.36795,356.9
331,13.7,-14.7427933,8.51936333,268.8
272,0,-14.612425,8.36708667,355
784,10.9,-14.7681333,8.5094,270
749,14.1,-14.3373333,8.40335,294
331,13.8,-14.7485433,8.51927167,268.7
749,14.1,-14.34285,8.40503333,294
362,11,-14.732525,8.47222667,116
331,14.3,-14.852805,8.51695333,268.2
22,13.2,-14.9271983,8.47775667,92.1
784,11.3,-14.8553333,8.50961667,270
22,13.1,-14.9264967,8.47775,92.7
331,14.4,-14.8540033,8.516925,267.9
18,13.7,-14.3670783,8.415215,295
331,14.3,-14.8546017,8.51691,267.9
784,11.3,-14.8562833,8.50963333,270
749,13.9,-14.4366833,8.43246667,292
331,14.4,-14.8551067,8.51689833,267.9
784,11.3,-14.8569167,8.50963333,270
22,13.1,-14.9246633,8.47773333,93.1
331,14.3,-14.8559083,8.51688,268.5
749,13.9,-14.43795,8.43281667,292
18,13.6,-14.36889,8.41578333,295
784,11.3,-14.8576333,8.50963333,270
362,10.6,-14.6594483,8.45160167,109.5
749,13.9,-14.4384,8.43293333,292
1,0,-14.612805,8.367965,344.7
331,14.3,-14.857605,8.51685167,268.5
1,0,-14.61281,8.36797333,352.7
362,10.7,-14.6586733,8.45143,109
22,13.1,-14.9225283,8.47756167,92.9
749,13.9,-14.4393833,8.4332,292
749,13.9,-14.4399167,8.43335,292
1,0,-14.6128183,8.36797833,355
22,13,-14.9216817,8.47752,91.8
749,13.8,-14.4407333,8.43356667,292
331,14.3,-14.8594,8.51679833,268.5
18,13.6,-14.371375,8.41655833,295
749,13.9,-14.441,8.43365,292
22,13.1,-14.9208317,8.47747167,92.1
784,11.3,-14.86005,8.50965,270
331,14.3,-14.8605967,8.51676167,267.9
784,11.3,-14.861,8.50965,270
331,14.4,-14.8611,8.51675167,268.1
1,0,-14.6128017,8.36797833,350.8
331,14.3,-14.86191,8.51673667,267.8
18,13.6,-14.374035,8.417365,295
362,10.5,-14.655255,8.450625,108.8
1,0,-14.6128067,8.36798667,359.5
749,13.8,-14.4443167,8.43455,292
272,0,-14.612425,8.36709333,346.6
784,11.3,-14.86415,8.50968333,271
22,13.1,-14.9163517,8.47745,90.8
272,0,-14.6123817,8.36708333,351.6
272,0,-14.6124133,8.36708667,354.6
18,13.6,-14.37739,8.418385,295
1,0.1,-14.612825,8.36799167,355.2
1,0,-14.6128267,8.36797667,349.4
784,11.2,-14.8672167,8.50971667,271
1,0,-14.6128267,8.367975,349.8
451,3.5,-14.752265,8.55530833,112.7
331,14.4,-14.8702017,8.51652667,267.6
22,12.9,-14.9109233,8.47727167,92.2
272,0,-14.6124167,8.36710833,25.8
18,13.6,-14.3816733,8.41972333,295
272,0,-14.6123967,8.36711,31.3
18,13.6,-14.3825267,8.41999333,295
1,0,-14.61284,8.36799667,352.2
576,0,-14.613065,8.36883333,337.2
22,12.8,-14.908415,8.47726,90.2
749,13.8,-14.4536667,8.43711667,292
1,0,-14.6128433,8.367995,359.8
331,14.4,-14.8744,8.51640667,266.9
784,11.2,-14.8721,8.50965,268
331,14.4,-14.875,8.51638167,266.5
272,0,-14.612435,8.367095,2.4
451,3.8,-14.7508767,8.55488,113.3
362,10.5,-14.64623,8.44848667,109.6
272,0,-14.6124283,8.36709667,12.5
784,11.3,-14.8736,8.50958333,266
272,0,-14.61242,8.36709167,359
18,13.6,-14.38679,8.42136833,295
784,11.3,-14.8742167,8.50955,266
331,14.4,-14.8786083,8.516255,267.2
784,11.2,-14.8751667,8.50951667,266
22,13,-14.9030067,8.47725333,91.1
1,0,-14.6128317,8.36798667,347.6
362,10.6,-14.642825,8.44767667,109.8
1,0,-14.6128433,8.36797833,348.6
362,10.6,-14.6420567,8.44749833,109.3
18,13.6,-14.3909783,8.42269167,295
362,10.6,-14.6415033,8.447365,109.6
749,13.7,-14.4614833,8.43918333,292
272,0,-14.6124383,8.36706333,346.3
18,13.6,-14.392,8.423015,295
451,3.9,-14.7489917,8.55426833,114.1
749,13.7,-14.4624667,8.43943333,292
784,11.3,-14.8789333,8.50943333,268
331,14.4,-14.88401,8.51608833,267.9
272,0,-14.6124367,8.367065,6
18,13.6,-14.3928533,8.42328,295
451,3.8,-14.7487567,8.55418833,117.5
272,0,-14.6124333,8.36706833,7.9
18,13.6,-14.3936217,8.42352,295
331,14.3,-14.8857067,8.51603667,267.6
1,0,-14.6128217,8.367965,0.5
451,3.9,-14.7477217,8.55381833,115.2
272,0,-14.6124633,8.36711333,18.3
451,4.1,-14.7475233,8.55375167,118.9
784,11.2,-14.8837333,8.50935,268
1,0,-14.6128467,8.36796333,349
331,14.4,-14.8900183,8.51587167,267.2
18,13.6,-14.3978783,8.42484833,295
451,3.8,-14.747295,8.55367667,114.8
451,3.8,-14.7468083,8.55350333,118.1
272,0,-14.6124217,8.36708667,22.5
18,13.6,-14.4004267,8.42566833,296
451,3.7,-14.7465133,8.553395,118.2
749,13.7,-14.47125,8.44183333,292
22,12.9,-14.890325,8.477255,90.2
451,4.2,-14.7462517,8.55329833,119.1
749,13.7,-14.4723,8.44213333,292
451,3.7,-14.74607,8.55324,116.7
362,10.7,-14.6322333,8.44528833,107.5
784,11.2,-14.8883833,8.50933333,270
331,14.5,-14.8960217,8.51566,266.9
784,11.2,-14.88995,8.50935,271
784,11.2,-14.8909,8.50936667,271
1,0.1,-14.6128417,8.36797,11.9
18,13.6,-14.405545,8.427335,296
1,0,-14.6128133,8.36797333,17.3
784,11.3,-14.8924833,8.50938333,270
749,13.6,-14.4775333,8.4436,292
451,4.1,-14.744675,8.55273,124.9
1,0.1,-14.6128217,8.36796667,22.4
331,14.3,-14.9032167,8.515415,267.6
451,4,-14.74418,8.55255833,118
784,11.1,-14.89485,8.50935,269
1,0.1,-14.61284,8.36797333,24.8
272,0,-14.6123733,8.36710333,15.9
18,13.6,-14.41066,8.42897333,295
749,13.6,-14.4828333,8.44498333,291
18,13.6,-14.4124467,8.42955,295
331,14.3,-14.9078883,8.51528167,267.6
784,11.1,-14.89875,8.5093,268
331,14.3,-14.9103633,8.51520667,267.3
784,11.2,-14.9003333,8.50926667,268
1,0,-14.6128083,8.36797833,27.9
451,3.8,-14.741825,8.551815,117.8
471,0,-14.6131617,8.36853667,329
784,11.1,-14.9024167,8.5092,267
1,0,-14.6128017,8.367975,39.2
784,11.1,-14.9039667,8.50913333,267
749,13.7,-14.4917167,8.44735,291
749,13.6,-14.4926,8.44756667,291
784,11.1,-14.9070833,8.50905,267
331,14.4,-14.9198883,8.51491333,267
331,14.4,-14.9205917,8.51488667,267
784,11,-14.9079333,8.50901667,267
18,13.5,-14.4377433,8.43762833,296
451,4.1,-14.7348833,8.54943833,116.9
331,14.3,-14.94873,8.514165,268.3
1,0.1,-14.61284,8.36797833,26
18,13.4,-14.4478067,8.440915,295
272,0.1,-14.61248,8.3671,24.6
272,0,-14.612465,8.36709,15.4
784,11.1,-14.9366,8.5087,270
451,4.1,-14.7288133,8.54746167,111.9
331,14.4,-14.9656267,8.5139,268.4
362,11,-14.5852667,8.42937833,117.6
451,3.8,-14.7282417,8.54727333,113.9
331,14.4,-14.9668317,8.51387333,268.6
1,0,-14.6128233,8.36796833,25
331,14.4,-14.9674367,8.51386167,268.3
1,0.1,-14.612825,8.36797333,28.7
451,4,-14.7257267,8.54647333,117.9
331,14.4,-14.9770967,8.51375,269.6
331,14.5,-14.977705,8.513745,269.5
18,13.2,-14.4723133,8.44830167,292
784,11.1,-14.9531833,8.50876667,270
18,13.2,-14.4748617,8.44900167,292
331,14.5,-14.9825317,8.51372833,269.9
451,3.7,-14.72431,8.54598167,120
331,14.4,-14.9831317,8.51373167,270.4
18,13.2,-14.4799683,8.450385,293
784,11.2,-14.96015,8.50885,270
331,14.4,-14.9885917,8.513775,269.8
362,11,-14.5697683,8.42422667,114.7
749,13.2,-14.5546667,8.46291667,290
784,11.2,-14.9610833,8.50885,270
22,13.1,-14.803855,8.47819167,94.2
784,11.2,-14.9617167,8.50885,270
18,13.2,-14.4825767,8.451135,293
331,14.4,-14.9910117,8.51375,269.6
18,12.4,-14.7320717,8.51048,294
451,4,-14.64978,8.52185333,116.2
22,13.3,-14.5520267,8.421425,115.1
451,3.5,-14.6493067,8.52168167,117.6
18,12.4,-14.7345283,8.5112,295
362,11.1,-14.3533433,8.35991667,115.6
749,12.2,-14.8089833,8.51615,269
362,11.2,-14.3491733,8.35860167,115.7
451,3.9,-14.6472367,8.52097333,116.6
749,12.2,-14.8158167,8.51615,269
22,13.3,-14.5418983,8.41841333,114.2
362,11.3,-14.337905,8.35492,117.1
362,11.3,-14.3364933,8.35444833,117.1
272,0,-14.6124883,8.367095,340.5
362,12.8,-14.096675,8.27891333,112.8
362,12.8,-14.096675,8.27891333,112.8
451,4.9,-14.5542767,8.49440167,110.8
451,4.9,-14.5542767,8.49440167,110.8
1,0,-14.6128467,8.367965,329.3
1,0,-14.6128467,8.367965,329.3
281,10.5,-14.6795917,8.45381667,115.6
281,10.5,-14.6795917,8.45381667,115.6
387,12.4,-14.3974833,8.37531667,117
387,12.4,-14.3974833,8.37531667,117
344,21.5,-14.546475,8.422515,115.1
344,21.5,-14.5432267,8.42148333,115.1
344,21.6,-14.5425417,8.42126667,115.3
571,7.1,-14.7348417,8.57884333,114.5
1,0,-14.6128517,8.368005,8.1
185,12.9,-14.93525,8.51691667,272
344,21.5,-14.5204483,8.414335,114.9
571,6.9,-14.7340367,8.57856833,116.4
344,21.5,-14.5188167,8.41381833,115.3
571,6.6,-14.7335733,8.57840167,119.9
272,0,-14.6124367,8.367115,305.3
344,21.5,-14.5172,8.413285,115
272,0,-14.6124367,8.36711833,288.4
1,0,-14.6128767,8.368015,4.3
344,21.5,-14.514765,8.412535,115.4
571,6.7,-14.7323033,8.57797167,116.9
1,0,-14.612865,8.36801167,353.4
344,21.5,-14.513965,8.41226833,115.2
344,21.5,-14.513165,8.41200167,115.2
1,0,-14.6128533,8.36799167,2.1
571,7,-14.7315,8.57769833,116.5
344,21.5,-14.5115317,8.41150167,115.8
571,7.2,-14.7310267,8.57753333,120
272,0,-14.6124183,8.36709333,298.9
1,0,-14.6128533,8.368,32.3
185,12.9,-14.9423667,8.51708333,272
571,6.6,-14.7306467,8.5774,117.5
272,0,-14.61246,8.36710667,259.2
272,0,-14.6124433,8.36710167,330.5
571,6.6,-14.7297483,8.5771,120.2
272,0,-14.6124367,8.36708667,331.5
1,0,-14.612855,8.367985,9.9
471,0,-14.6131833,8.36855,276.3
1,0,-14.61283,8.36798,2.6
344,21.5,-14.5034333,8.40891833,115.2
344,21.5,-14.502635,8.40866833,115.5
571,6.9,-14.72846,8.57665833,116.1
272,0,-14.6124717,8.36712833,279.3
344,21.5,-14.501835,8.40840167,115
344,21.6,-14.5010167,8.40815167,114.9
272,0,-14.6124633,8.36713667,314.3
272,0,-14.6124517,8.367105,308.9
1,0,-14.6128883,8.367995,7.8
344,21.6,-14.4993833,8.407635,115.1
344,21.5,-14.4985683,8.407385,114.9
272,0,-14.6124317,8.367105,270
1,0,-14.6128467,8.36799333,24.8
344,21.6,-14.49695,8.40686833,115.1
185,12.9,-14.9514833,8.51743333,273
344,21.6,-14.49615,8.40661833,115.2
571,6.3,-14.7263767,8.57591333,124
1,0,-14.61284,8.36797333,11.5
272,0,-14.6124367,8.36714333,266.1
344,21.6,-14.4953167,8.40635167,115.4
571,7.2,-14.72595,8.57576167,116.1
272,0,-14.6124133,8.36712,286.7
1,0,-14.6128733,8.36799833,14.8
571,7,-14.724695,8.57528,120.8
571,6.8,-14.72426,8.57513833,117
272,0,-14.61245,8.36710833,326.5
1,0,-14.61287,8.368005,13.2
571,6.8,-14.7238417,8.574985,119.8
571,7.1,-14.72341,8.57483333,118.9
344,21.5,-14.484775,8.40300333,115.9
272,0,-14.6124667,8.36713,306
344,21.6,-14.4831383,8.40248667,115.6
571,7,-14.7221367,8.57437833,115.7
344,21.5,-14.481525,8.40197167,115.6
344,21.5,-14.4798917,8.401455,115.1
571,6.7,-14.7212833,8.57408667,118.2
571,6.9,-14.7208517,8.57393833,115.1
1,0,-14.61285,8.36798333,7.1
272,0,-14.6124733,8.36711,301.6
571,6.7,-14.7195867,8.57349333,113.9
272,0,-14.6124917,8.367115,334.8
571,6.8,-14.718725,8.57321,118.8
571,6.9,-14.7178133,8.572905,116.2
571,7,-14.716995,8.57262167,117.7
571,7.1,-14.7135333,8.57153333,115.9
272,0,-14.6124183,8.36711667,23.8
272,0,-14.6124083,8.36712,44.8
272,0,-14.6124417,8.36709667,40.2
272,0,-14.6124433,8.36709333,42.8
272,0,-14.6124567,8.36709333,47.8
1,0,-14.6128017,8.36799167,20.4
272,0,-14.6124333,8.36709333,42.8
272,0,-14.61245,8.36709833,40.8
1,0,-14.6128233,8.36799833,12.6
1,0,-14.6128217,8.36797167,22.3
1,0,-14.6128383,8.36798833,21.4
571,6.5,-14.4697517,8.49952833,115.1
272,0,-14.61244,8.36709833,37.7
1,0,-14.6128217,8.36797667,24.2
1,0,-14.6128267,8.36798833,1.7
272,0,-14.612475,8.36709833,357.7
1,0,-14.61286,8.36798833,12.7
758,9.8,-14.0652383,8.32688667,289.8
1,0,-14.612855,8.367985,11.5
758,9.8,-14.0664567,8.32717667,290.9
1,0,-14.6128583,8.36797167,14.5
758,9.8,-14.0678,8.32750833,291.5
1,0,-14.6128583,8.36797167,359.1
571,6.6,-14.41961,8.482825,115.8
758,9.8,-14.068945,8.32779167,291.1
1,0,-14.6128117,8.36798333,13.9
758,9.8,-14.0702233,8.32811,290.3
1,0,-14.6128317,8.36798667,10.1
272,0,-14.6125083,8.36709333,5.2
758,9.8,-14.0715683,8.32844,290.2
1,0,-14.6128467,8.36799,15.3
1,0,-14.6128317,8.36798833,359
272,0,-14.61243,8.36710833,19.8
571,6.8,-14.4161633,8.48177167,114.2
571,6.7,-14.4153717,8.48152833,115.6
571,6.7,-14.4136233,8.48100333,115.3
1,0,-14.6128217,8.36799667,10.7
1,0,-14.6128683,8.36798333,358.6
1,0,-14.6128433,8.36797833,6.1
758,9.8,-14.08307,8.331265,291.3
571,7.1,-14.4097917,8.47989667,111.6
758,9.8,-14.084985,8.33175333,291
571,6.8,-14.4085117,8.47955333,114.2
1,0,-14.6128483,8.36797167,12.3
758,9.8,-14.0856217,8.33191667,290.7
758,9.8,-14.0862567,8.33208,290.3
571,6.7,-14.407205,8.47918833,112.2
1,0,-14.61282,8.368,4.3
571,6.7,-14.4059017,8.47884333,112.6
1,0,-14.612805,8.36798333,0.5
32,18.1,-14.3056067,8.34286333,118.9
571,6.8,-14.4055183,8.47873,111.7
272,0,-14.612465,8.36707,194.6
571,6.6,-14.4050933,8.47861333,113.9
32,18.1,-14.3037217,8.34219667,118.3
758,9.8,-14.0907333,8.33320333,291.4
571,6.8,-14.4041983,8.47834333,112.9
272,0,-14.61248,8.36708667,319.2
1,0,-14.61282,8.367985,6.5
571,6.6,-14.4025467,8.47786333,114.1
758,9.8,-14.0945767,8.33418,290.8
571,6.9,-14.4016467,8.47759167,113.2
491,17.2,-13.8002333,8.27765333,277.8
571,6.4,-14.4003733,8.47721667,113.4
571,6.8,-14.3999967,8.47710167,114.1
272,0,-14.6124533,8.36708167,329.8
272,0,-14.6124267,8.36710167,344.6
1,0,-14.6128433,8.36799333,11.5
272,0,-14.612455,8.36709,4.5
571,6.8,-14.3974667,8.47635333,113.3
758,9.9,-14.1022183,8.33613333,290.6
272,0,-14.6124733,8.36708,8.1
1,0,-14.6128667,8.36799333,7
758,9.8,-14.1035033,8.33645833,290.5
1,0,-14.6128417,8.367985,1.4
272,0,-14.6124783,8.36709667,324.8
1,0,-14.61281,8.36797667,359.7
758,9.8,-14.107335,8.33743833,292.9
571,6.5,-14.3932483,8.475155,112.3
758,9.8,-14.1098567,8.338145,295.1
272,0,-14.6124417,8.367095,25.7
1,0,-14.6128383,8.367955,351
758,9.9,-14.1111067,8.33851167,295.2
1,0,-14.6128883,8.36796333,3.1
758,9.9,-14.1135933,8.339265,293.4
758,9.9,-14.114845,8.33963333,292.5
491,17.1,-14.06427,8.32707167,292.2
942,16.5,-13.9872,8.308805,292
272,0,-14.6124383,8.367115,293.1
16,12.9,-14.0197667,8.3183,291
1,0,-14.612845,8.36797,113.3
383,15.3,-13.9581333,8.29066667,291
16,13,-14.0214667,8.31873333,290
758,10.3,-14.4521917,8.44112667,294.1
491,17.5,-14.4168683,8.42122,293
1,0,-14.612835,8.36797333,120
942,17.2,-14.3332633,8.399345,292
1,0,-14.6128517,8.36799833,154.1
491,17.5,-14.4209083,8.42235833,293.1
16,13,-14.02485,8.31956667,290
383,15.3,-13.9629667,8.29195,292
942,17.2,-14.3371333,8.40040833,292
1,0,-14.6128367,8.36800167,137.1
383,15.2,-13.96425,8.2923,292
571,5.6,-14.1808233,8.41773,111.3
942,17.2,-14.3385733,8.4008,292
758,10.3,-14.456135,8.44227667,293.7
16,13,-14.0266333,8.32003333,291
491,17.5,-14.4235833,8.42313,293.1
1,0,-14.6128383,8.36798,355.9
942,17.2,-14.3398967,8.40116833,292
383,15.2,-13.9665,8.2929,291
942,17.2,-14.342535,8.40192167,293
571,5.8,-14.1793517,8.417335,111
16,13,-14.0299667,8.32085,289
383,15.2,-13.9688833,8.2935,290
272,0,-14.6124533,8.36713,8
1,0,-14.6128667,8.367995,346.5
383,15.1,-13.9699833,8.29378333,290
942,17.2,-14.34517,8.40267667,293
758,10.3,-14.460065,8.44344833,293.2
383,15.1,-13.9711667,8.29408333,291
272,0,-14.612495,8.367115,26.8
942,17.2,-14.3464967,8.40303667,293
571,5.7,-14.1778333,8.41693833,111.1
942,17.2,-14.347715,8.40337,293
383,15.1,-13.9731333,8.29458333,290
383,15.1,-13.9736333,8.29471667,290
491,17.4,-14.4344167,8.42621167,293.1
383,15.1,-13.9746167,8.29495,290
942,17.2,-14.35037,8.404095,293
272,0,-14.6124567,8.36703667,87.7
942,17.2,-14.35181,8.40449333,292
758,10.3,-14.464005,8.44459,292.2
491,17.5,-14.43698,8.42693333,293
383,15.1,-13.9771667,8.2956,291
942,17.2,-14.3531317,8.404865,292
571,5.8,-14.175585,8.41635833,108.7
383,15.1,-13.97825,8.29588333,290
571,5.6,-14.1752133,8.41626333,110
383,15.1,-13.9795333,8.2962,290
491,17.4,-14.4411367,8.42809167,292.9
383,15.1,-13.9806167,8.29646667,290
758,10.3,-14.4666317,8.44532167,292
272,0,-14.6125083,8.36709667,348.5
491,17.4,-14.4423467,8.42845,293
383,15.1,-13.9817833,8.29676667,291
571,5.8,-14.174135,8.41599333,108.9
758,10.3,-14.4679533,8.44568667,292.5
16,13.1,-14.0419333,8.3238,291
571,5.7,-14.17372,8.41589,111.4
1,0,-14.6128867,8.36796333,5.1
942,17.3,-14.35977,8.40670833,293
16,13.1,-14.0427833,8.32401667,290
758,10.3,-14.4686117,8.44587,292.5
571,5.9,-14.1733467,8.41579667,110.2
272,0,-14.612485,8.367145,359.9
383,15.1,-13.98425,8.2974,290
758,10.3,-14.4692667,8.44605333,292.5
383,15.1,-13.9849167,8.29755,290
1,0,-14.6128667,8.36799,350.6
383,15.1,-13.9855167,8.2977,290
16,13.1,-14.0446833,8.32446667,289
491,17.4,-14.4478667,8.42997667,293
383,15.1,-13.9863833,8.29791667,290
16,13.1,-14.04545,8.32465,289
571,5.8,-14.1722817,8.41552833,109.8
383,15.1,-13.9869833,8.29806667,291
1,0,-14.6128833,8.36798333,349.5
16,13.1,-14.04615,8.32481667,289
491,17.4,-14.44921,8.43035333,293
383,15.1,-13.9877667,8.29826667,291
758,10.2,-14.4719017,8.44678667,292.3
16,13.1,-14.0471833,8.32503333,288
491,17.4,-14.4504333,8.43069833,293
1,0,-14.61286,8.367985,7.6
942,17.3,-14.3664167,8.40857,293
16,13.1,-14.0480667,8.32521667,287
383,15.1,-13.9895333,8.29871667,291
383,15.1,-13.9901167,8.29886667,291
942,17.3,-14.3677433,8.40894,293
16,13.1,-14.04885,8.32538333,287
571,5.7,-14.17075,8.415155,109.8
383,15.1,-13.9912,8.29913333,290
16,13.1,-14.0498167,8.32556667,286
383,15.1,-13.9918833,8.29931667,290
1,0,-14.6128417,8.36796833,352.4
491,17.4,-14.4545017,8.43189667,293.1
16,13.1,-14.0506833,8.32573333,286
942,17.3,-14.3703,8.40964,292
571,5.7,-14.1700483,8.414975,111.4
1,0,-14.6128533,8.367985,344.1
16,13.1,-14.0514667,8.32588333,286
383,15.1,-13.99355,8.29973333,290
491,17.4,-14.4564967,8.43246333,293.1
571,5.9,-14.16963,8.41487833,109.6
471,0,-14.6131717,8.36857333,4.3
942,17.3,-14.3717383,8.41004333,292
383,15.1,-13.9942333,8.2999,290
758,10.3,-14.475865,8.44790333,292.3
16,13.1,-14.05235,8.32605,286
383,15.1,-13.9949333,8.30008333,290
571,5.5,-14.16926,8.41478667,110.3
272,0,-14.61247,8.36707,356.9
491,17.4,-14.4577217,8.43281333,293.1
942,17.3,-14.3730633,8.41042333,293
16,13.1,-14.0532333,8.32621667,285
758,10.3,-14.4765267,8.44808167,292.5
383,15.1,-13.9953167,8.30018333,291
571,5.8,-14.1688817,8.41469333,109.7
1,0,-14.6128383,8.36800333,0.5
383,15.1,-13.9961,8.30038333,291
16,13.1,-14.0542833,8.32641667,285
491,17.3,-14.4598383,8.43341833,293.3
272,0,-14.6124533,8.36707667,23.8
571,5.8,-14.168515,8.41459833,110
16,13.1,-14.0551667,8.32658333,285
1,0,-14.6128533,8.36801333,29.3
383,15.1,-13.9981667,8.3009,290
16,13.1,-14.05595,8.32671667,285
571,5.6,-14.1678033,8.41442167,111.5
383,15.1,-13.9988667,8.30106667,290
1,0,-14.612845,8.36800167,23.6
16,13.1,-14.0566667,8.32685,285
758,10.3,-14.4791667,8.44880833,293.5
491,17.4,-14.462515,8.434185,293.4
383,15.1,-13.99955,8.30123333,290
491,17.4,-14.46318,8.43437667,293.3
571,5.8,-14.16739,8.41431833,109.7
272,0,-14.6124967,8.36711333,30.2
